节点ID,node_flow_reference,flow_group,node_history_q95
1520285966,1418.1756591796875,low_flow,1418.1756591796875
1520285967,1494.9239501953125,mid_flow,1494.9239501953125
1520285968,3675.524169921875,high_flow,3675.524169921875
1520285972,2238.4189453125,mid_flow,2238.4189453125
1520285992,5261.708984375,high_flow,5261.708984375
1520286018,2475.8916015625,mid_flow,2475.8916015625
1520286023,1481.1395263671875,mid_flow,1481.1395263671875
1520286031,2695.076171875,mid_flow,2695.076171875
1520286033,2737.822509765625,mid_flow,2737.822509765625
1520286052,2877.574462890625,high_flow,2877.574462890625
1520286053,4416.2451171875,high_flow,4416.2451171875
1520286060,2946.4189453125,high_flow,2946.4189453125
1520286062,1432.0137939453125,low_flow,1432.0137939453125
1520286064,1405.182861328125,low_flow,1405.182861328125
1520286065,2996.9892578125,high_flow,2996.9892578125
1520286081,2939.92138671875,high_flow,2939.92138671875
1520286088,2998.95556640625,high_flow,2998.95556640625
1520286090,1374.08447265625,low_flow,1374.08447265625
1520286091,1432.0137939453125,low_flow,1432.0137939453125
1520286096,1487.7557373046875,mid_flow,1487.7557373046875
1520286098,1384.885986328125,low_flow,1384.885986328125
1520286101,1493.6461181640625,mid_flow,1493.6461181640625
1520286105,1469.657958984375,low_flow,1469.657958984375
1520286106,1412.343017578125,low_flow,1412.343017578125
1520286108,2877.201904296875,high_flow,2877.201904296875
1520286111,3663.25732421875,high_flow,3663.25732421875
1520286119,2179.94189453125,mid_flow,2179.94189453125
1520286122,2681.743896484375,mid_flow,2681.743896484375
1520286123,3018.399658203125,high_flow,3018.399658203125
1520286258,1389.4320068359375,low_flow,1389.4320068359375
1520286272,5127.55078125,high_flow,5127.55078125
1520286487,3194.14111328125,high_flow,3194.14111328125
1520286488,3960.9619140625,high_flow,3960.9619140625
1520286489,1329.4072265625,low_flow,1329.4072265625
1520286493,2175.1767578125,mid_flow,2175.1767578125
1520286501,2404.361572265625,mid_flow,2404.361572265625
1520286682,1624.3017578125,mid_flow,1624.3017578125
1520286683,1124.294677734375,low_flow,1124.294677734375
1520286687,1478.945556640625,mid_flow,1478.945556640625
1520286695,1448.261962890625,low_flow,1448.261962890625
1520286699,1497.92041015625,mid_flow,1497.92041015625
1520286707,1311.1087646484375,low_flow,1311.1087646484375
1520286709,1311.1087646484375,low_flow,1311.1087646484375
1520286714,1472.0303955078125,low_flow,1472.0303955078125
1520286716,1383.2333984375,low_flow,1383.2333984375
1520286734,4258.015625,high_flow,4258.015625
1520286750,1499.8292236328125,mid_flow,1499.8292236328125
1520286757,1491.2957763671875,mid_flow,1491.2957763671875
1520286762,2701.1943359375,mid_flow,2701.1943359375
1520286765,1478.5050048828125,mid_flow,1478.5050048828125
1520286766,1484.08154296875,mid_flow,1484.08154296875
1520286767,1498.2734375,mid_flow,1498.2734375
1520286775,1465.7142333984375,low_flow,1465.7142333984375
1520286793,2960.44482421875,high_flow,2960.44482421875
1520286794,1365.4732666015625,low_flow,1365.4732666015625
1520286806,3144.9677734375,high_flow,3144.9677734375
1520286807,1493.8701171875,mid_flow,1493.8701171875
1520286811,3638.770751953125,high_flow,3638.770751953125
1520286832,2817.616455078125,mid_flow,2817.616455078125
1520286834,4405.04296875,high_flow,4405.04296875
1520286835,2986.6943359375,high_flow,2986.6943359375
1520286837,2953.22802734375,high_flow,2953.22802734375
1520286839,2833.923583984375,mid_flow,2833.923583984375
1520286845,1499.967041015625,mid_flow,1499.967041015625
1520286848,2958.986572265625,high_flow,2958.986572265625
1520286851,2416.965576171875,mid_flow,2416.965576171875
1520286854,3887.250244140625,high_flow,3887.250244140625
1520286856,1992.0169677734375,mid_flow,1992.0169677734375
1520286861,1499.920654296875,mid_flow,1499.920654296875
1520286863,3300.573974609375,high_flow,3300.573974609375
1520286871,5960.4873046875,high_flow,5960.4873046875
1520286874,3685.71630859375,high_flow,3685.71630859375
1520286877,2999.926513671875,high_flow,2999.926513671875
1520286878,1488.523681640625,mid_flow,1488.523681640625
1520286880,1347.519287109375,low_flow,1347.519287109375
1520286881,1347.519287109375,low_flow,1347.519287109375
1520286890,1383.33251953125,low_flow,1383.33251953125
1520286910,2898.109375,high_flow,2898.109375
1520286913,1375.2354736328125,low_flow,1375.2354736328125
1520286918,1499.3905029296875,mid_flow,1499.3905029296875
1520286988,1409.2119140625,low_flow,1409.2119140625
1520287018,2596.327392578125,mid_flow,2596.327392578125
1520287110,867.2813720703125,low_flow,867.2813720703125
1520287140,2941.2841796875,high_flow,2941.2841796875
1520287180,577.125,low_flow,577.125
1520287195,2545.8427734375,mid_flow,2545.8427734375
1520287199,2357.967041015625,mid_flow,2357.967041015625
1520287221,906.6795043945312,low_flow,906.6795043945312
1520287243,386.1523132324219,low_flow,386.1523132324219
1520287244,1673.187744140625,mid_flow,1673.187744140625
1520287256,2987.910888671875,high_flow,2987.910888671875
1520287279,863.2703857421875,low_flow,863.2703857421875
1520287307,1442.6815185546875,low_flow,1442.6815185546875
1520287310,1424.5677490234375,low_flow,1424.5677490234375
1520287325,1444.833740234375,low_flow,1444.833740234375
1520287327,1424.5677490234375,low_flow,1424.5677490234375
1520287328,2404.361572265625,mid_flow,2404.361572265625
1520287329,1424.5677490234375,low_flow,1424.5677490234375
1520287345,2059.81298828125,mid_flow,2059.81298828125
1520287352,1455.52197265625,low_flow,1455.52197265625
1520287356,2997.81005859375,high_flow,2997.81005859375
1520287357,2404.361572265625,mid_flow,2404.361572265625
1520287358,2816.585205078125,mid_flow,2816.585205078125
1520287391,3427.220703125,high_flow,3427.220703125
1520287392,4483.8291015625,high_flow,4483.8291015625
1520287398,2048.08251953125,mid_flow,2048.08251953125
1520287399,2966.22509765625,high_flow,2966.22509765625
1520287400,1488.7288818359375,mid_flow,1488.7288818359375
1520287401,597.18408203125,low_flow,597.18408203125
1520287411,1484.008544921875,mid_flow,1484.008544921875
1520287417,701.1384887695312,low_flow,701.1384887695312
1520287419,1499.3870849609375,mid_flow,1499.3870849609375
1520287420,2946.405517578125,high_flow,2946.405517578125
1520287421,1444.0177001953125,low_flow,1444.0177001953125
1520287422,1491.599609375,mid_flow,1491.599609375
1520287423,1971.41650390625,mid_flow,1971.41650390625
1520287425,1453.6170654296875,low_flow,1453.6170654296875
1520287428,3398.179931640625,high_flow,3398.179931640625
1520287429,2918.49658203125,high_flow,2918.49658203125
1520287432,2673.0224609375,mid_flow,2673.0224609375
1520287433,2195.64990234375,mid_flow,2195.64990234375
1520287434,3869.700439453125,high_flow,3869.700439453125
1520287435,2932.584228515625,high_flow,2932.584228515625
1520287437,1494.4384765625,mid_flow,1494.4384765625
1520287438,2017.2978515625,mid_flow,2017.2978515625
1520287441,4329.08837890625,high_flow,4329.08837890625
1520287442,4329.34375,high_flow,4329.34375
1520287444,2854.16943359375,mid_flow,2854.16943359375
1520287445,2155.86962890625,mid_flow,2155.86962890625
1520287446,3585.014892578125,high_flow,3585.014892578125
1520287449,3452.962158203125,high_flow,3452.962158203125
1520287450,2232.755126953125,mid_flow,2232.755126953125
1520287454,1363.1337890625,low_flow,1363.1337890625
1520287457,2617.725830078125,mid_flow,2617.725830078125
1520287459,2073.526611328125,mid_flow,2073.526611328125
1520287461,1318.30078125,low_flow,1318.30078125
1520287462,3612.150390625,high_flow,3612.150390625
1520287464,2584.6640625,mid_flow,2584.6640625
1520287466,1336.8477783203125,low_flow,1336.8477783203125
1520287473,1475.399169921875,low_flow,1475.399169921875
1520287475,2999.673583984375,high_flow,2999.673583984375
1520287479,1498.5921630859375,mid_flow,1498.5921630859375
1520287483,5404.681640625,high_flow,5404.681640625
1520287485,2552.823486328125,mid_flow,2552.823486328125
1520287488,4056.92822265625,high_flow,4056.92822265625
1520287489,1359.947021484375,low_flow,1359.947021484375
1520287492,2532.0087890625,mid_flow,2532.0087890625
1520287498,1283.4000244140625,low_flow,1283.4000244140625
1520287500,5206.390625,high_flow,5206.390625
1520287501,2244.712890625,mid_flow,2244.712890625
1520287503,6484.02001953125,high_flow,6484.02001953125
1520287504,7121.126953125,high_flow,7121.126953125
1520287508,1494.03759765625,mid_flow,1494.03759765625
1520287513,2845.615234375,mid_flow,2845.615234375
1520287518,2978.10595703125,high_flow,2978.10595703125
1520287526,3656.9306640625,high_flow,3656.9306640625
1520287531,2315.709716796875,mid_flow,2315.709716796875
1520287533,3982.28955078125,high_flow,3982.28955078125
1520287535,3746.452880859375,high_flow,3746.452880859375
1520287540,3532.27099609375,high_flow,3532.27099609375
1520287541,2742.669677734375,mid_flow,2742.669677734375
1520287543,2555.31298828125,mid_flow,2555.31298828125
1520287551,2845.615234375,mid_flow,2845.615234375
1520287553,2834.82568359375,mid_flow,2834.82568359375
1520287555,2958.458740234375,high_flow,2958.458740234375
1520287558,2182.692138671875,mid_flow,2182.692138671875
1520287574,4253.60107421875,high_flow,4253.60107421875
1520287575,2260.444580078125,mid_flow,2260.444580078125
1520287576,2235.7861328125,mid_flow,2235.7861328125
1520287577,1498.6697998046875,mid_flow,1498.6697998046875
1520287578,2174.5244140625,mid_flow,2174.5244140625
1520287581,1389.4320068359375,low_flow,1389.4320068359375
1520287585,3740.46826171875,high_flow,3740.46826171875
1520287595,1451.6527099609375,low_flow,1451.6527099609375
1520287602,2989.1953125,high_flow,2989.1953125
1520287604,4488.5537109375,high_flow,4488.5537109375
1520287606,5220.06591796875,high_flow,5220.06591796875
1520287607,2886.6806640625,high_flow,2886.6806640625
1520287613,2924.267333984375,high_flow,2924.267333984375
1520287633,2693.081298828125,mid_flow,2693.081298828125
1520287644,2475.8916015625,mid_flow,2475.8916015625
1520287648,1485.7464599609375,mid_flow,1485.7464599609375
1520287651,1499.72998046875,mid_flow,1499.72998046875
1520287666,4416.2451171875,high_flow,4416.2451171875
1520287668,1432.0137939453125,low_flow,1432.0137939453125
1520287680,2699.4423828125,mid_flow,2699.4423828125
1520287685,2235.196533203125,mid_flow,2235.196533203125
1520287686,2740.064697265625,mid_flow,2740.064697265625
1520287687,2574.494140625,mid_flow,2574.494140625
1520287688,1485.7464599609375,mid_flow,1485.7464599609375
1520287699,2788.657958984375,mid_flow,2788.657958984375
1520287700,2693.081298828125,mid_flow,2693.081298828125
1520287714,1449.22607421875,low_flow,1449.22607421875
1520287715,1384.885986328125,low_flow,1384.885986328125
1520287719,1220.7449951171875,low_flow,1220.7449951171875
1520287720,1194.5289306640625,low_flow,1194.5289306640625
1520287724,1210.245361328125,low_flow,1210.245361328125
1520287729,1274.9241943359375,low_flow,1274.9241943359375
1520287730,3355.07275390625,high_flow,3355.07275390625
1520287735,386.3155822753906,low_flow,386.3155822753906
1520287740,1395.1092529296875,low_flow,1395.1092529296875
1520287741,2492.8701171875,mid_flow,2492.8701171875
1520287875,2247.316650390625,mid_flow,2247.316650390625
1520287881,2239.538330078125,mid_flow,2239.538330078125
1520287883,1498.33349609375,mid_flow,1498.33349609375
1520288102,1488.7288818359375,mid_flow,1488.7288818359375
1520288106,4294.6640625,high_flow,4294.6640625
1520288109,1433.469482421875,low_flow,1433.469482421875
1520288117,2457.997314453125,mid_flow,2457.997314453125
1520288280,1221.430419921875,low_flow,1221.430419921875
1520288282,1232.6630859375,low_flow,1232.6630859375
1520288283,1363.673095703125,low_flow,1363.673095703125
1520288286,1494.6832275390625,mid_flow,1494.6832275390625
1520288306,1497.92041015625,mid_flow,1497.92041015625
1520288318,1283.643310546875,low_flow,1283.643310546875
1520288322,1311.1087646484375,low_flow,1311.1087646484375
1520288328,1348.98681640625,low_flow,1348.98681640625
1520288334,1455.259765625,low_flow,1455.259765625
1520288339,1440.4423828125,low_flow,1440.4423828125
1520288342,5072.08056640625,high_flow,5072.08056640625
1520288351,3742.0732421875,high_flow,3742.0732421875
1520288355,1468.5023193359375,low_flow,1468.5023193359375
1520288361,1497.947265625,mid_flow,1497.947265625
1520288367,1487.163818359375,mid_flow,1487.163818359375
1520288372,1491.2957763671875,mid_flow,1491.2957763671875
1520288382,1466.643310546875,low_flow,1466.643310546875
1520288388,2701.1943359375,mid_flow,2701.1943359375
1520288391,4317.75634765625,high_flow,4317.75634765625
1520288407,1451.552978515625,low_flow,1451.552978515625
1520288408,1496.148193359375,mid_flow,1496.148193359375
1520288409,1439.793701171875,low_flow,1439.793701171875
1520288412,2999.85791015625,high_flow,2999.85791015625
1520288416,2142.91064453125,mid_flow,2142.91064453125
1520288417,1835.024658203125,mid_flow,1835.024658203125
1520288422,1644.1590576171875,mid_flow,1644.1590576171875
1520288424,1493.8701171875,mid_flow,1493.8701171875
1520288442,2835.18896484375,mid_flow,2835.18896484375
1520288444,4363.85205078125,high_flow,4363.85205078125
1520288447,7586.947265625,high_flow,7586.947265625
1520288450,2949.696533203125,high_flow,2949.696533203125
1520288451,2949.696533203125,high_flow,2949.696533203125
1520288453,2958.986572265625,high_flow,2958.986572265625
1520288454,3194.1298828125,high_flow,3194.1298828125
1520288457,3170.33251953125,high_flow,3170.33251953125
1520288461,5688.19921875,high_flow,5688.19921875
1520288466,2416.965576171875,mid_flow,2416.965576171875
1520288468,1972.8857421875,mid_flow,1972.8857421875
1520288474,1953.754638671875,mid_flow,1953.754638671875
1520288475,1474.419921875,low_flow,1474.419921875
1520288488,4381.080078125,high_flow,4381.080078125
1520288489,2934.798828125,high_flow,2934.798828125
1520288491,2204.37060546875,mid_flow,2204.37060546875
1520288495,1829.96728515625,mid_flow,1829.96728515625
1520288499,1383.33251953125,low_flow,1383.33251953125
1520288506,1750.659423828125,mid_flow,1750.659423828125
1520288534,1375.2354736328125,low_flow,1375.2354736328125
1520288535,1829.96728515625,mid_flow,1829.96728515625
1520288605,2251.582275390625,mid_flow,2251.582275390625
1520288732,867.2813720703125,low_flow,867.2813720703125
1520288758,577.125,low_flow,577.125
1520288831,852.8621826171875,low_flow,852.8621826171875
1520288832,3903.67578125,high_flow,3903.67578125
1520288862,1884.076416015625,mid_flow,1884.076416015625
1520288868,1483.830810546875,mid_flow,1483.830810546875
1520288918,1526.6531982421875,mid_flow,1526.6531982421875
1520288924,2069.912109375,mid_flow,2069.912109375
1520288939,2997.81005859375,high_flow,2997.81005859375
1520288942,1141.729248046875,low_flow,1141.729248046875
1520288946,1373.208740234375,low_flow,1373.208740234375
1520288953,2558.019775390625,mid_flow,2558.019775390625
1520288959,1494.40380859375,mid_flow,1494.40380859375
1520288961,2230.68798828125,mid_flow,2230.68798828125
1520288963,1397.3575439453125,low_flow,1397.3575439453125
1520288965,2705.3154296875,mid_flow,2705.3154296875
1520288971,1377.390380859375,low_flow,1377.390380859375
1520288972,1131.6746826171875,low_flow,1131.6746826171875
1520288986,1499.994873046875,mid_flow,1499.994873046875
1520288987,1444.0177001953125,low_flow,1444.0177001953125
1520288991,1337.245361328125,low_flow,1337.245361328125
1520288993,2787.103515625,mid_flow,2787.103515625
1520288999,1363.678955078125,low_flow,1363.678955078125
1520289010,2001.229736328125,mid_flow,2001.229736328125
1520289012,2946.405517578125,high_flow,2946.405517578125
1520289014,1971.41650390625,mid_flow,1971.41650390625
1520289016,1327.191650390625,low_flow,1327.191650390625
1520289021,4330.14306640625,high_flow,4330.14306640625
1520289026,4948.0810546875,high_flow,4948.0810546875
1520289027,2995.740234375,high_flow,2995.740234375
1520289029,2950.294189453125,high_flow,2950.294189453125
1520289031,4115.84033203125,high_flow,4115.84033203125
1520289033,1472.1619873046875,low_flow,1472.1619873046875
1520289034,760.4306640625,low_flow,760.4306640625
1520289035,2693.650146484375,mid_flow,2693.650146484375
1520289036,2854.15283203125,mid_flow,2854.15283203125
1520289037,2854.135986328125,mid_flow,2854.135986328125
1520289038,2950.294189453125,high_flow,2950.294189453125
1520289040,2196.327880859375,mid_flow,2196.327880859375
1520289042,2062.268310546875,mid_flow,2062.268310546875
1520289043,987.72607421875,low_flow,987.72607421875
1520289045,4238.85888671875,high_flow,4238.85888671875
1520289050,4335.92431640625,high_flow,4335.92431640625
1520289052,1457.6103515625,low_flow,1457.6103515625
1520289072,2902.422119140625,high_flow,2902.422119140625
1520289073,2972.24072265625,high_flow,2972.24072265625
1520289079,3138.99267578125,high_flow,3138.99267578125
1520289080,4420.26611328125,high_flow,4420.26611328125
1520289093,1307.732421875,low_flow,1307.732421875
1520289095,1476.6744384765625,low_flow,1476.6744384765625
1520289101,664.2164306640625,low_flow,664.2164306640625
1520289102,4456.013671875,high_flow,4456.013671875
1520289103,3966.0361328125,high_flow,3966.0361328125
1520289104,1782.3792724609375,mid_flow,1782.3792724609375
1520289106,3318.57470703125,high_flow,3318.57470703125
1520289109,4477.1923828125,high_flow,4477.1923828125
1520289113,1449.65771484375,low_flow,1449.65771484375
1520289114,2664.01416015625,mid_flow,2664.01416015625
1520289115,3722.677001953125,high_flow,3722.677001953125
1520289116,1493.12890625,mid_flow,1493.12890625
1520289122,2949.57958984375,high_flow,2949.57958984375
1520289131,2845.615234375,mid_flow,2845.615234375
1520289147,5240.576171875,high_flow,5240.576171875
1520289148,1540.841064453125,mid_flow,1540.841064453125
1520289160,5231.546875,high_flow,5231.546875
1520289162,1984.8565673828125,mid_flow,1984.8565673828125
1520289163,2730.77392578125,mid_flow,2730.77392578125
1520289164,2936.5751953125,high_flow,2936.5751953125
1520289165,2182.642333984375,mid_flow,2182.642333984375
1520289166,1497.2469482421875,mid_flow,1497.2469482421875
1520289167,2159.08740234375,mid_flow,2159.08740234375
1520289168,2850.0390625,mid_flow,2850.0390625
1520289170,1497.9266357421875,mid_flow,1497.9266357421875
1520289184,1488.2054443359375,mid_flow,1488.2054443359375
1520289185,1932.87060546875,mid_flow,1932.87060546875
1520289187,1490.72265625,mid_flow,1490.72265625
1520289188,2246.001953125,mid_flow,2246.001953125
1520289190,1498.6697998046875,mid_flow,1498.6697998046875
1520289191,4147.1416015625,high_flow,4147.1416015625
1520289192,2970.56201171875,high_flow,2970.56201171875
1520289197,2238.371826171875,mid_flow,2238.371826171875
1520289200,3558.326904296875,high_flow,3558.326904296875
1520289210,3928.988525390625,high_flow,3928.988525390625
1520289224,1498.6697998046875,mid_flow,1498.6697998046875
1520289225,4500.0,high_flow,4500.0
1520289242,3669.05810546875,high_flow,3669.05810546875
1520289244,1432.0137939453125,low_flow,1432.0137939453125
1520289253,2987.793701171875,high_flow,2987.793701171875
1520289257,2946.4189453125,high_flow,2946.4189453125
1520289262,2946.4189453125,high_flow,2946.4189453125
1520289285,5201.359375,high_flow,5201.359375
1520289288,1374.08447265625,low_flow,1374.08447265625
1520289297,4481.43994140625,high_flow,4481.43994140625
1520289300,1384.885986328125,low_flow,1384.885986328125
1520289308,2961.10986328125,high_flow,2961.10986328125
1520289314,4076.85302734375,high_flow,4076.85302734375
1520289316,2753.40234375,mid_flow,2753.40234375
1520289685,1485.91015625,mid_flow,1485.91015625
1520289686,1440.4041748046875,low_flow,1440.4041748046875
1520289688,1457.6103515625,low_flow,1457.6103515625
1520289690,1304.3736572265625,low_flow,1304.3736572265625
1520289891,0.0,low_flow,0.0
1520289893,982.4801025390625,low_flow,982.4801025390625
1520289894,2945.325439453125,high_flow,2945.325439453125
1520289903,1214.26416015625,low_flow,1214.26416015625
1520289905,1334.228515625,low_flow,1334.228515625
1520289906,1440.78271484375,low_flow,1440.78271484375
1520289913,1497.92041015625,mid_flow,1497.92041015625
1520289925,2147.249755859375,mid_flow,2147.249755859375
1520289927,2689.523193359375,mid_flow,2689.523193359375
1520289929,1385.70947265625,low_flow,1385.70947265625
1520289960,2997.01123046875,high_flow,2997.01123046875
1520289966,1466.643310546875,low_flow,1466.643310546875
1520289968,1465.7142333984375,low_flow,1465.7142333984375
1520289969,2997.01123046875,high_flow,2997.01123046875
1520289997,1365.4732666015625,low_flow,1365.4732666015625
1520289998,1385.164794921875,low_flow,1385.164794921875
1520290005,1644.1590576171875,mid_flow,1644.1590576171875
1520290023,4019.657470703125,high_flow,4019.657470703125
1520290026,3437.571044921875,high_flow,3437.571044921875
1520290027,2820.69384765625,mid_flow,2820.69384765625
1520290033,4395.22021484375,high_flow,4395.22021484375
1520290036,4439.80322265625,high_flow,4439.80322265625
1520290037,4635.4892578125,high_flow,4635.4892578125
1520290038,2833.923583984375,mid_flow,2833.923583984375
1520290039,2893.052001953125,high_flow,2893.052001953125
1520290043,6157.9248046875,high_flow,6157.9248046875
1520290044,2949.696533203125,high_flow,2949.696533203125
1520290045,1499.947509765625,mid_flow,1499.947509765625
1520290054,2682.292724609375,mid_flow,2682.292724609375
1520290056,2477.13720703125,mid_flow,2477.13720703125
1520290057,1992.0169677734375,mid_flow,1992.0169677734375
1520290058,2549.629150390625,mid_flow,2549.629150390625
1520290066,2457.081298828125,mid_flow,2457.081298828125
1520290068,1488.2293701171875,mid_flow,1488.2293701171875
1520290083,5881.83251953125,high_flow,5881.83251953125
1520290086,3415.83251953125,high_flow,3415.83251953125
1520290096,2936.433837890625,high_flow,2936.433837890625
1520290126,4853.056640625,high_flow,4853.056640625
1520290164,1304.2718505859375,low_flow,1304.2718505859375
1520290199,1409.2119140625,low_flow,1409.2119140625
1520290203,1409.2119140625,low_flow,1409.2119140625
1520290306,577.125,low_flow,577.125
1520290335,2646.08642578125,mid_flow,2646.08642578125
1520290349,1456.3453369140625,low_flow,1456.3453369140625
1520290377,2145.023193359375,mid_flow,2145.023193359375
1520290387,1653.021240234375,mid_flow,1653.021240234375
1520290390,2715.86328125,mid_flow,2715.86328125
1520290440,386.1523132324219,low_flow,386.1523132324219
1520290448,2001.33154296875,mid_flow,2001.33154296875
1520290467,2056.5556640625,mid_flow,2056.5556640625
1520290472,1446.99072265625,low_flow,1446.99072265625
1520290485,1874.8271484375,mid_flow,1874.8271484375
1520290499,1416.189208984375,low_flow,1416.189208984375
1520290512,1350.7984619140625,low_flow,1350.7984619140625
1520290516,1467.9788818359375,low_flow,1467.9788818359375
1520290528,2949.499267578125,high_flow,2949.499267578125
1520290535,1493.5958251953125,mid_flow,1493.5958251953125
1520290545,1461.95849609375,low_flow,1461.95849609375
1520290553,1486.476318359375,mid_flow,1486.476318359375
1520290559,1461.95849609375,low_flow,1461.95849609375
1520290561,1486.476318359375,mid_flow,1486.476318359375
1520290563,1461.95849609375,low_flow,1461.95849609375
1520290576,2168.068359375,mid_flow,2168.068359375
1520290577,1484.777587890625,mid_flow,1484.777587890625
1520290590,2127.635009765625,mid_flow,2127.635009765625
1520290593,1121.6201171875,low_flow,1121.6201171875
1520290604,1488.9466552734375,mid_flow,1488.9466552734375
1520290612,1308.18505859375,low_flow,1308.18505859375
1520290613,1367.6405029296875,low_flow,1367.6405029296875
1520290624,1432.0137939453125,low_flow,1432.0137939453125
1520290625,923.0814208984375,low_flow,923.0814208984375
1520290626,1255.84912109375,low_flow,1255.84912109375
1520290629,1477.8984375,mid_flow,1477.8984375
1520290632,1460.0345458984375,low_flow,1460.0345458984375
1520290635,1954.1619873046875,mid_flow,1954.1619873046875
1520290637,2673.0224609375,mid_flow,2673.0224609375
1520290640,4145.0546875,high_flow,4145.0546875
1520290650,3987.66650390625,high_flow,3987.66650390625
1520290651,1346.4351806640625,low_flow,1346.4351806640625
1520290654,5520.14794921875,high_flow,5520.14794921875
1520290655,1385.931640625,low_flow,1385.931640625
1520290656,5800.01171875,high_flow,5800.01171875
1520290664,1494.03759765625,mid_flow,1494.03759765625
1520290667,889.8644409179688,low_flow,889.8644409179688
1520290670,1330.6317138671875,low_flow,1330.6317138671875
1520290671,1494.03759765625,mid_flow,1494.03759765625
1520290673,1529.3272705078125,mid_flow,1529.3272705078125
1520290678,2950.294189453125,high_flow,2950.294189453125
1520290679,2919.32177734375,high_flow,2919.32177734375
1520290690,6010.68359375,high_flow,6010.68359375
1520290694,3415.228271484375,high_flow,3415.228271484375
1520290702,1493.18798828125,mid_flow,1493.18798828125
1520290704,2874.87939453125,high_flow,2874.87939453125
1520290712,2902.422119140625,high_flow,2902.422119140625
1520290718,1398.9678955078125,low_flow,1398.9678955078125
1520290720,1741.3349609375,mid_flow,1741.3349609375
1520290724,3569.7861328125,high_flow,3569.7861328125
1520290726,4420.1533203125,high_flow,4420.1533203125
1520290727,4606.8740234375,high_flow,4606.8740234375
1520290728,4666.109375,high_flow,4666.109375
1520290729,3882.8212890625,high_flow,3882.8212890625
1520290731,2664.01416015625,mid_flow,2664.01416015625
1520290733,2555.31298828125,mid_flow,2555.31298828125
1520290735,3921.336669921875,high_flow,3921.336669921875
1520290740,2711.19287109375,mid_flow,2711.19287109375
1520290743,2711.19287109375,mid_flow,2711.19287109375
1520290744,1495.52783203125,mid_flow,1495.52783203125
1520290751,2711.19287109375,mid_flow,2711.19287109375
1520290764,3694.459228515625,high_flow,3694.459228515625
1520290765,2226.07177734375,mid_flow,2226.07177734375
1520290776,2845.615234375,mid_flow,2845.615234375
1520290780,1496.9833984375,mid_flow,1496.9833984375
1520290784,1497.4857177734375,mid_flow,1497.4857177734375
1520290786,4379.185546875,high_flow,4379.185546875
1520290788,3701.77734375,high_flow,3701.77734375
1520290790,1398.8455810546875,low_flow,1398.8455810546875
1520290791,2927.13671875,high_flow,2927.13671875
1520290792,2998.976806640625,high_flow,2998.976806640625
1520290793,2875.9912109375,high_flow,2875.9912109375
1520290794,2981.79541015625,high_flow,2981.79541015625
1520290795,2246.5927734375,mid_flow,2246.5927734375
1520290796,2861.854736328125,mid_flow,2861.854736328125
1520290798,1451.6527099609375,low_flow,1451.6527099609375
1520290809,1497.4857177734375,mid_flow,1497.4857177734375
1520290814,568.0021362304688,low_flow,568.0021362304688
1520290815,1933.958984375,mid_flow,1933.958984375
1520290817,4441.7060546875,high_flow,4441.7060546875
1520290818,2192.538818359375,mid_flow,2192.538818359375
1520290821,4297.96484375,high_flow,4297.96484375
1520290823,2886.6806640625,high_flow,2886.6806640625
1520290836,3720.331787109375,high_flow,3720.331787109375
1520290842,3820.142333984375,high_flow,3820.142333984375
1520290853,2341.46728515625,mid_flow,2341.46728515625
1520290856,1405.182861328125,low_flow,1405.182861328125
1520290867,2987.793701171875,high_flow,2987.793701171875
1520290873,1374.08447265625,low_flow,1374.08447265625
1520290888,1463.572021484375,low_flow,1463.572021484375
1520290890,2693.081298828125,mid_flow,2693.081298828125
1520290900,2740.064697265625,mid_flow,2740.064697265625
1520290903,2221.709228515625,mid_flow,2221.709228515625
1520290904,1374.08447265625,low_flow,1374.08447265625
